subject,choicepair,p1,x1,y1,p2,x2,y2,choice
17,38,0.61,68,39,0.6,77,48,0
17,39,0.68,41,65,0.85,100,2,0
17,40,0,0,46,0.36,52,36,1
17,41,0.91,80,19,0.64,37,65,1
17,42,0.73,75,34,0.9,56,82,0
17,43,0.87,77,72,0.26,67,100,1
17,44,0.92,63,5,0.63,43,53,1
17,45,0.05,56,72,0.95,68,95,1
17,46,0.25,84,43,0.43,7,97,0
17,47,0.78,32,99,0.32,39,56,1
17,48,0.09,83,67,0.48,77,6,1
17,49,0.08,54,31,0.15,44,29,1
17,50,0.04,39,28,0.39,53,20,1
17,51,0.44,14,72,0.21,9,31,1
17,52,0.31,39,51,0.84,16,91,1
17,53,0.1,45,14,0.14,25,27,0
17,54,0.51,44,38,0.38,20,86,0
17,55,0.33,85,60,0.24,98,26,1
17,56,0.68,30,67,0.59,7,59,1
17,57,0.49,15,50,0.94,64,14,0
17,58,0.52,68,90,0.19,1,87,0
17,59,0.63,65,74,0.47,7,85,1
17,60,0.28,7,74,0.71,55,63,1
17,61,0.33,-23,-29,0.43,-67,-28,1
17,62,0.76,-3,-92,0.62,-14,-83,0
17,63,0.82,-40,-90,0.17,-46,-64,1
17,64,0.3,-89,-72,0.96,-96,-37,1
17,65,0.13,-51,-56,0.93,-47,-70,0
17,66,0.96,-61,-56,0.34,-7,-63,0
17,67,0.44,-59,0,0.43,-80,-24,1
17,68,0.25,-94,-37,0.83,-49,-11,0
17,69,0.16,-15,-67,0.72,-56,-83,1
17,70,0.51,-26,-76,0.77,-48,-34,0
17,71,0.49,-1,-54,0.77,-33,-30,0
17,72,0.73,-49,-75,0.17,-2,-100,1
17,73,0.6,-46,-21,0.42,-99,-37,1
17,74,0.29,-67,-28,0.05,-46,-44,0
17,75,0.56,-4,-80,0.04,-46,-58,1
17,76,0.77,-77,-62,0.71,-94,-51,1
17,77,0.38,-22,-15,0.38,-4,-36,1
17,78,0.56,-6,-59,0.64,-27,-83,1
17,79,0.37,-91,-33,0.49,-41,-61,0
17,80,0.61,-73,-58,0.44,-83,-8,0
17,81,0.09,-54,-41,0.79,-65,-28,1
17,82,0.29,-25,-86,0.76,-38,-99,0
17,83,0.93,-55,-17,0.27,-88,-35,0
17,84,0.45,-37,-34,0.41,-11,-54,0
17,85,0.13,-19,-56,0.7,-32,-37,0
17,86,0.66,-8,-95,0.93,-42,-30,0
17,87,0.33,-23,-96,0.29,-40,-82,0
17,88,0.73,-73,-54,0.17,-42,-70,1
17,89,0.03,-75,-27,0.69,-41,-48,1
17,90,0.48,-59,-2,0.14,-77,-9,0
17,91,0.58,-50,-54,0.14,-73,-40,1
17,92,0.13,-29,-76,0.55,-100,-28,1
17,93,0.19,-68,-46,0.61,-9,-90,1
17,94,0.84,-57,-90,0.25,-63,-30,0
17,95,0.97,-58,-65,0.18,-52,-74,1
17,96,0.99,-96,-2,0.47,-90,-66,0
17,97,0.59,-85,-7,0.52,-9,-73,1
17,98,0.56,-58,-80,0.86,-58,-97,1
17,99,0.65,-72,-8,0.25,-90,-39,0
17,100,0.59,-41,-57,0.42,-51,-30,0
17,101,0.63,-96,-38,0.17,-12,-69,0
17,102,0.04,-98,-25,0.4,-78,-22,1
17,103,0.5,-21,-77,0.39,-77,-75,1
17,104,0.79,-67,-37,0.46,0,-97,0
17,105,0.4,-60,-82,0.47,-31,-90,1
17,106,0.21,-60,-16,0.45,-6,-51,1
17,107,0.48,-15,-91,0.28,-48,-74,0
17,108,0.04,-15,-60,0.88,-34,-77,0
17,109,0.99,-24,-13,0.44,-15,-62,1
17,110,0.39,-35,-72,0.76,-57,-28,0
17,111,0.76,-33,-53,0.52,-18,-60,0
17,112,0.43,-55,-53,0.08,-77,-51,1
17,113,0.75,-100,-84,0.95,-85,-29,0
17,114,0.53,-93,-26,0.8,-52,-93,0
17,115,0.59,-55,-77,0.47,-30,-61,0
17,116,0.66,-58,-68,0.68,-67,-49,1
17,117,0.86,-29,-30,0.26,-17,-43,1
17,118,0.32,-83,-19,0.15,-15,-52,1
17,119,0.56,-9,-56,0.64,-15,-80,1
17,120,0.49,-66,-92,0.78,-97,-34,0
17,121,0.85,-55,27,0.02,73,-88,1
17,122,0.18,-19,73,0.94,58,-54,1
17,123,1,-48,0,0.9,-71,87,0
17,124,0.43,-47,63,0.02,-69,14,1
17,125,0.48,58,-5,0.4,-40,96,0
17,126,0.93,-28,79,0.63,-81,89,0
17,127,0.43,-91,63,0.27,-83,24,1
17,128,0.73,-38,40,0.54,-30,7,1
17,129,0.94,-66,92,0.03,31,-49,0
17,130,0.24,-88,79,0.01,-100,32,1
17,131,0.86,-26,82,0.6,-39,31,1
17,132,0.06,-82,54,0.91,38,-73,1
17,133,0.05,56,-56,0.47,29,-80,1
17,134,0.37,-8,52,0.87,23,-39,1
17,135,0.07,-7,25,0.87,48,-10,0
17,136,0.81,-42,16,0.47,27,-60,0
17,137,0.73,-31,9,0.07,39,-27,0
17,138,0.92,-73,96,0.11,16,-48,0
17,139,0.75,72,-38,0.45,60,-8,1
17,140,0.24,-25,36,0.48,-28,67,1
17,141,0.79,-70,98,0.65,-85,93,1
17,142,0.14,-92,76,0.94,99,-96,0
17,143,0.14,93,-91,0.32,0,-76,1
17,144,0.31,-44,26,0.38,84,-41,0
17,145,0.74,56,-76,0.4,-31,92,0
17,146,0.28,-59,96,0.04,-4,63,0
17,147,0.96,17,-48,0.49,-60,84,0
17,148,0.43,-97,59,0.85,-28,83,1
17,149,0.38,-49,2,0.22,19,-18,0
17,150,0.39,76,-7,0.06,-65,37,1
17,151,0.44,71,-95,0.63,-31,4,1
17,152,0.97,31,-20,0.36,-54,99,0
17,153,0.97,-51,30,0.68,-89,46,1
17,154,0.95,-33,19,0.26,14,-75,1
17,155,0.5,98,-24,0.14,-76,46,1
17,156,0.39,-70,19,0.3,8,-37,1
17,157,0,0,-55,0.79,-64,23,0
17,158,0.87,-78,45,0.88,-69,83,0
17,159,0.86,-39,83,0.8,8,-88,0
17,160,0.07,-55,95,0.48,-13,99,1
17,161,0.39,10,-72,0.64,-72,32,0
17,162,0.55,89,-52,0.76,86,-75,0
17,163,0.7,55,-76,0.08,-56,26,0
17,164,0.27,25,-61,0.34,-82,3,0
17,165,0.56,85,-22,0.22,-70,66,0
17,166,0.58,-44,43,0.83,1,-70,1
17,167,0.4,-1,13,0.59,44,-50,0
17,168,0.88,-90,88,0.8,-86,14,1
17,169,0.91,-33,28,0.27,9,-67,1
17,170,0.89,-31,27,0.36,26,-48,1
17,171,0.3,98,-70,0.48,51,-99,0
17,172,0.59,-100,81,0.47,-73,15,1
17,173,0.45,-55,72,0.59,37,-34,1
17,174,0.61,96,-67,0.5,71,-26,1
17,175,0.99,67,-3,0.68,74,-2,1
17,176,0.74,77,-23,0.67,75,-7,0
17,177,0.13,-13,27,0.34,-18,70,0
17,178,0.93,75,-90,0.87,96,-89,0
17,179,0.27,1,-85,0.18,26,-51,0
17,180,0.73,85,-22,0.25,-100,76,1
18,1,0.29,88,78,0.29,53,91,0
18,2,0.82,26,34,0.49,18,31,1
18,3,0.59,31,63,0.89,92,20,0
18,4,0.07,51,35,0.6,9,89,0
18,5,0.48,13,70,0.18,72,60,0
18,6,0.63,41,18,0.98,56,8,0
18,7,0.17,70,65,0.35,100,50,0
18,8,0.98,76,37,0.82,49,50,1
18,9,0.37,26,64,0.89,19,81,1
18,10,0.19,43,5,0.14,91,6,0
18,11,0.91,43,96,0.66,48,38,1
18,12,0.33,69,56,0.4,89,37,0
18,13,0.99,24,53,0.71,17,77,0
18,14,0.24,47,27,0.88,45,29,0
18,15,0.09,56,19,0.76,13,90,0
18,16,0.88,72,29,0.39,67,63,1
18,17,0.61,37,50,0.6,6,45,1
18,18,0.9,76,69,0.66,19,79,1
18,19,0.69,57,40,0.07,39,74,0
18,20,0.01,53,99,0.83,87,61,1
18,21,0.12,52,73,0.98,92,19,0
18,22,0.38,40,55,0.14,26,96,0
18,23,0.16,66,23,0.79,15,29,1
18,24,0.31,100,48,0.58,100,1,1
18,25,0.05,60,76,0.84,95,17,0
18,26,0.62,1,83,0.41,37,24,0
18,27,0.8,54,21,0.49,98,3,1
18,28,0.34,24,59,0.42,47,64,1
18,29,0.19,30,97,0.14,85,82,1
18,30,0.74,62,0,0.44,23,31,1
18,31,0.99,31,68,0.04,32,47,0
18,32,0.76,37,5,0.18,12,28,0
18,33,0.74,65,6,0.64,93,35,0
18,34,0.08,82,72,0.27,47,77,1
18,35,0.88,79,82,0.2,57,94,0
18,36,0.56,63,21,1,36,0,1
18,37,0.93,86,27,0.8,87,18,1
18,38,0.61,68,39,0.6,77,48,0
18,39,0.68,41,65,0.85,100,2,0
18,40,0,0,46,0.36,52,36,0
18,41,0.91,80,19,0.64,37,65,1
18,42,0.73,75,34,0.9,56,82,1
18,43,0.87,77,72,0.26,67,100,0
18,44,0.92,63,5,0.63,43,53,1
18,45,0.05,56,72,0.95,68,95,0
18,46,0.25,84,43,0.43,7,97,1
18,47,0.78,32,99,0.32,39,56,0
18,48,0.09,83,67,0.48,77,6,1
18,49,0.08,54,31,0.15,44,29,1
18,50,0.04,39,28,0.39,53,20,0
18,51,0.44,14,72,0.21,9,31,1
18,52,0.31,39,51,0.84,16,91,1
18,53,0.1,45,14,0.14,25,27,0
18,54,0.51,44,38,0.38,20,86,0
18,55,0.33,85,60,0.24,98,26,1
18,56,0.68,30,67,0.59,7,59,1
18,57,0.49,15,50,0.94,64,14,0
18,58,0.52,68,90,0.19,1,87,1
18,59,0.63,65,74,0.47,7,85,0
18,60,0.28,7,74,0.71,55,63,1
18,61,0.33,-23,-29,0.43,-67,-28,1
18,62,0.76,-3,-92,0.62,-14,-83,1
18,63,0.82,-40,-90,0.17,-46,-64,0
18,64,0.3,-89,-72,0.96,-96,-37,1
18,65,0.13,-51,-56,0.93,-47,-70,0
18,66,0.96,-61,-56,0.34,-7,-63,0
18,67,0.44,-59,0,0.43,-80,-24,1
18,68,0.25,-94,-37,0.83,-49,-11,0
18,69,0.16,-15,-67,0.72,-56,-83,1
18,70,0.51,-26,-76,0.77,-48,-34,0
18,71,0.49,-1,-54,0.77,-33,-30,1
18,72,0.73,-49,-75,0.17,-2,-100,1
18,73,0.6,-46,-21,0.42,-99,-37,1
18,74,0.29,-67,-28,0.05,-46,-44,1
18,75,0.56,-4,-80,0.04,-46,-58,1
18,76,0.77,-77,-62,0.71,-94,-51,1
18,77,0.38,-22,-15,0.38,-4,-36,0
18,78,0.56,-6,-59,0.64,-27,-83,1
18,79,0.37,-91,-33,0.49,-41,-61,1
18,80,0.61,-73,-58,0.44,-83,-8,0
18,81,0.09,-54,-41,0.79,-65,-28,1
18,82,0.29,-25,-86,0.76,-38,-99,1
18,83,0.93,-55,-17,0.27,-88,-35,0
18,84,0.45,-37,-34,0.41,-11,-54,0
18,85,0.13,-19,-56,0.7,-32,-37,0
18,86,0.66,-8,-95,0.93,-42,-30,1
18,87,0.33,-23,-96,0.29,-40,-82,1
18,88,0.73,-73,-54,0.17,-42,-70,0
18,89,0.03,-75,-27,0.69,-41,-48,1
18,90,0.48,-59,-2,0.14,-77,-9,1
18,91,0.58,-50,-54,0.14,-73,-40,1
18,92,0.13,-29,-76,0.55,-100,-28,1
18,93,0.19,-68,-46,0.61,-9,-90,0
18,94,0.84,-57,-90,0.25,-63,-30,0
18,95,0.97,-58,-65,0.18,-52,-74,0
18,96,0.99,-96,-2,0.47,-90,-66,0
18,97,0.59,-85,-7,0.52,-9,-73,0
18,98,0.56,-58,-80,0.86,-58,-97,0
18,99,0.65,-72,-8,0.25,-90,-39,1
18,100,0.59,-41,-57,0.42,-51,-30,0
18,101,0.63,-96,-38,0.17,-12,-69,0
18,102,0.04,-98,-25,0.4,-78,-22,1
18,103,0.5,-21,-77,0.39,-77,-75,1
18,104,0.79,-67,-37,0.46,0,-97,0
18,105,0.4,-60,-82,0.47,-31,-90,1
18,106,0.21,-60,-16,0.45,-6,-51,0
18,107,0.48,-15,-91,0.28,-48,-74,1
18,108,0.04,-15,-60,0.88,-34,-77,0
18,109,0.99,-24,-13,0.44,-15,-62,1
18,110,0.39,-35,-72,0.76,-57,-28,0
18,111,0.76,-33,-53,0.52,-18,-60,1
18,112,0.43,-55,-53,0.08,-77,-51,0
18,113,0.75,-100,-84,0.95,-85,-29,0
18,114,0.53,-93,-26,0.8,-52,-93,1
18,115,0.59,-55,-77,0.47,-30,-61,0
18,116,0.66,-58,-68,0.68,-67,-49,0
18,117,0.86,-29,-30,0.26,-17,-43,0
18,118,0.32,-83,-19,0.15,-15,-52,0
18,119,0.56,-9,-56,0.64,-15,-80,0
18,120,0.49,-66,-92,0.78,-97,-34,0
18,121,0.85,-55,27,0.02,73,-88,1
18,122,0.18,-19,73,0.94,58,-54,1
18,123,1,-48,0,0.9,-71,87,0
18,124,0.43,-47,63,0.02,-69,14,0
18,125,0.48,58,-5,0.4,-40,96,0
18,126,0.93,-28,79,0.63,-81,89,0
18,127,0.43,-91,63,0.27,-83,24,0
18,128,0.73,-38,40,0.54,-30,7,1
18,129,0.94,-66,92,0.03,31,-49,0
18,130,0.24,-88,79,0.01,-100,32,0
18,131,0.86,-26,82,0.6,-39,31,1
18,132,0.06,-82,54,0.91,38,-73,1
18,133,0.05,56,-56,0.47,29,-80,0
18,134,0.37,-8,52,0.87,23,-39,0
18,135,0.07,-7,25,0.87,48,-10,0
18,136,0.81,-42,16,0.47,27,-60,0
18,137,0.73,-31,9,0.07,39,-27,1
18,138,0.92,-73,96,0.11,16,-48,0
18,139,0.75,72,-38,0.45,60,-8,0
18,140,0.24,-25,36,0.48,-28,67,0
18,141,0.79,-70,98,0.65,-85,93,0
18,142,0.14,-92,76,0.94,99,-96,0
18,143,0.14,93,-91,0.32,0,-76,1
18,144,0.31,-44,26,0.38,84,-41,1
18,145,0.74,56,-76,0.4,-31,92,0
18,146,0.28,-59,96,0.04,-4,63,0
18,147,0.96,17,-48,0.49,-60,84,0
18,148,0.43,-97,59,0.85,-28,83,1
18,149,0.38,-49,2,0.22,19,-18,0
18,150,0.39,76,-7,0.06,-65,37,0
18,151,0.44,71,-95,0.63,-31,4,0
18,152,0.97,31,-20,0.36,-54,99,0
18,153,0.97,-51,30,0.68,-89,46,1
18,154,0.95,-33,19,0.26,14,-75,1
18,155,0.5,98,-24,0.14,-76,46,0
18,156,0.39,-70,19,0.3,8,-37,1
18,157,0,0,-55,0.79,-64,23,0
18,158,0.87,-78,45,0.88,-69,83,0
18,159,0.86,-39,83,0.8,8,-88,0
18,160,0.07,-55,95,0.48,-13,99,1
18,161,0.39,10,-72,0.64,-72,32,0
18,162,0.55,89,-52,0.76,86,-75,0
18,163,0.7,55,-76,0.08,-56,26,1
18,164,0.27,25,-61,0.34,-82,3,0
18,165,0.56,85,-22,0.22,-70,66,1
18,166,0.58,-44,43,0.83,1,-70,0
18,167,0.4,-1,13,0.59,44,-50,0
18,168,0.88,-90,88,0.8,-86,14,1
18,169,0.91,-33,28,0.27,9,-67,1
18,170,0.89,-31,27,0.36,26,-48,0
18,171,0.3,98,-70,0.48,51,-99,0
18,172,0.59,-100,81,0.47,-73,15,1
18,173,0.45,-55,72,0.59,37,-34,1
18,174,0.61,96,-67,0.5,71,-26,1
18,175,0.99,67,-3,0.68,74,-2,1
18,176,0.74,77,-23,0.67,75,-7,0
18,177,0.13,-13,27,0.34,-18,70,0
18,178,0.93,75,-90,0.87,96,-89,0
18,179,0.27,1,-85,0.18,26,-51,0
18,180,0.73,85,-22,0.25,-100,76,0
19,1,0.29,88,78,0.29,53,91,1
19,2,0.82,26,34,0.49,18,31,1
19,3,0.59,31,63,0.89,92,20,0
19,4,0.07,51,35,0.6,9,89,1
19,5,0.48,13,70,0.18,72,60,0
19,6,0.63,41,18,0.98,56,8,1
19,7,0.17,70,65,0.35,100,50,0
19,8,0.98,76,37,0.82,49,50,1
19,9,0.37,26,64,0.89,19,81,1
19,10,0.19,43,5,0.14,91,6,1
19,11,0.91,43,96,0.66,48,38,1
19,12,0.33,69,56,0.4,89,37,1
19,13,0.99,24,53,0.71,17,77,0
19,14,0.24,47,27,0.88,45,29,0
19,15,0.09,56,19,0.76,13,90,1
19,16,0.88,72,29,0.39,67,63,0
19,17,0.61,37,50,0.6,6,45,1
19,18,0.9,76,69,0.66,19,79,1
19,19,0.69,57,40,0.07,39,74,0
19,20,0.01,53,99,0.83,87,61,1
19,21,0.12,52,73,0.98,92,19,0
19,22,0.38,40,55,0.14,26,96,0
19,23,0.16,66,23,0.79,15,29,1
19,24,0.31,100,48,0.58,100,1,1
19,25,0.05,60,76,0.84,95,17,1
19,26,0.62,1,83,0.41,37,24,0
19,27,0.8,54,21,0.49,98,3,1
19,28,0.34,24,59,0.42,47,64,0
19,29,0.19,30,97,0.14,85,82,0
19,30,0.74,62,0,0.44,23,31,0
19,31,0.99,31,68,0.04,32,47,0
19,32,0.76,37,5,0.18,12,28,0
19,33,0.74,65,6,0.64,93,35,0
19,34,0.08,82,72,0.27,47,77,1
19,35,0.88,79,82,0.2,57,94,0
19,36,0.56,63,21,1,36,0,1
19,37,0.93,86,27,0.8,87,18,1
19,38,0.61,68,39,0.6,77,48,0
19,39,0.68,41,65,0.85,100,2,1
19,40,0,0,46,0.36,52,36,1
19,41,0.91,80,19,0.64,37,65,0
19,42,0.73,75,34,0.9,56,82,0
19,43,0.87,77,72,0.26,67,100,0
19,44,0.92,63,5,0.63,43,53,0
19,45,0.05,56,72,0.95,68,95,0
19,46,0.25,84,43,0.43,7,97,1
19,47,0.78,32,99,0.32,39,56,0
19,48,0.09,83,67,0.48,77,6,1
19,49,0.08,54,31,0.15,44,29,0
19,50,0.04,39,28,0.39,53,20,1
19,51,0.44,14,72,0.21,9,31,1
19,52,0.31,39,51,0.84,16,91,1
19,53,0.1,45,14,0.14,25,27,0
19,54,0.51,44,38,0.38,20,86,1
19,55,0.33,85,60,0.24,98,26,1
19,56,0.68,30,67,0.59,7,59,1
19,57,0.49,15,50,0.94,64,14,0
19,58,0.52,68,90,0.19,1,87,1
19,59,0.63,65,74,0.47,7,85,1
19,60,0.28,7,74,0.71,55,63,0
19,61,0.33,-23,-29,0.43,-67,-28,1
19,62,0.76,-3,-92,0.62,-14,-83,0
19,63,0.82,-40,-90,0.17,-46,-64,0
19,64,0.3,-89,-72,0.96,-96,-37,1
19,65,0.13,-51,-56,0.93,-47,-70,1
19,66,0.96,-61,-56,0.34,-7,-63,0
19,67,0.44,-59,0,0.43,-80,-24,1
19,68,0.25,-94,-37,0.83,-49,-11,0
19,69,0.16,-15,-67,0.72,-56,-83,1
19,70,0.51,-26,-76,0.77,-48,-34,1
19,71,0.49,-1,-54,0.77,-33,-30,1
19,72,0.73,-49,-75,0.17,-2,-100,1
19,73,0.6,-46,-21,0.42,-99,-37,1
19,74,0.29,-67,-28,0.05,-46,-44,1
19,75,0.56,-4,-80,0.04,-46,-58,0
19,76,0.77,-77,-62,0.71,-94,-51,1
19,77,0.38,-22,-15,0.38,-4,-36,0
19,78,0.56,-6,-59,0.64,-27,-83,1
19,79,0.37,-91,-33,0.49,-41,-61,1
19,80,0.61,-73,-58,0.44,-83,-8,0
19,81,0.09,-54,-41,0.79,-65,-28,1
19,82,0.29,-25,-86,0.76,-38,-99,1
19,83,0.93,-55,-17,0.27,-88,-35,1
19,84,0.45,-37,-34,0.41,-11,-54,1
19,85,0.13,-19,-56,0.7,-32,-37,0
19,86,0.66,-8,-95,0.93,-42,-30,0
19,87,0.33,-23,-96,0.29,-40,-82,0
19,88,0.73,-73,-54,0.17,-42,-70,0
19,89,0.03,-75,-27,0.69,-41,-48,1
19,90,0.48,-59,-2,0.14,-77,-9,0
19,91,0.58,-50,-54,0.14,-73,-40,1
19,92,0.13,-29,-76,0.55,-100,-28,1
19,93,0.19,-68,-46,0.61,-9,-90,1
19,94,0.84,-57,-90,0.25,-63,-30,0
19,95,0.97,-58,-65,0.18,-52,-74,1
19,96,0.99,-96,-2,0.47,-90,-66,0
19,97,0.59,-85,-7,0.52,-9,-73,0
19,98,0.56,-58,-80,0.86,-58,-97,1
19,99,0.65,-72,-8,0.25,-90,-39,1
19,100,0.59,-41,-57,0.42,-51,-30,0
19,101,0.63,-96,-38,0.17,-12,-69,0
19,102,0.04,-98,-25,0.4,-78,-22,0
19,103,0.5,-21,-77,0.39,-77,-75,1
19,104,0.79,-67,-37,0.46,0,-97,0
19,105,0.4,-60,-82,0.47,-31,-90,0
19,106,0.21,-60,-16,0.45,-6,-51,0
19,107,0.48,-15,-91,0.28,-48,-74,1
19,108,0.04,-15,-60,0.88,-34,-77,0
19,109,0.99,-24,-13,0.44,-15,-62,1
19,110,0.39,-35,-72,0.76,-57,-28,0
19,111,0.76,-33,-53,0.52,-18,-60,0
19,112,0.43,-55,-53,0.08,-77,-51,1
19,113,0.75,-100,-84,0.95,-85,-29,0
19,114,0.53,-93,-26,0.8,-52,-93,1
19,115,0.59,-55,-77,0.47,-30,-61,0
19,116,0.66,-58,-68,0.68,-67,-49,0
19,117,0.86,-29,-30,0.26,-17,-43,1
19,118,0.32,-83,-19,0.15,-15,-52,0
19,119,0.56,-9,-56,0.64,-15,-80,1
19,120,0.49,-66,-92,0.78,-97,-34,0
19,121,0.85,-55,27,0.02,73,-88,1
19,122,0.18,-19,73,0.94,58,-54,1
19,123,1,-48,0,0.9,-71,87,1
19,124,0.43,-47,63,0.02,-69,14,0
19,125,0.48,58,-5,0.4,-40,96,1
19,126,0.93,-28,79,0.63,-81,89,1
19,127,0.43,-91,63,0.27,-83,24,0
19,128,0.73,-38,40,0.54,-30,7,1
19,129,0.94,-66,92,0.03,31,-49,0
19,130,0.24,-88,79,0.01,-100,32,0
19,131,0.86,-26,82,0.6,-39,31,0
19,132,0.06,-82,54,0.91,38,-73,1
19,133,0.05,56,-56,0.47,29,-80,0
19,134,0.37,-8,52,0.87,23,-39,1
19,135,0.07,-7,25,0.87,48,-10,0
19,136,0.81,-42,16,0.47,27,-60,1
19,137,0.73,-31,9,0.07,39,-27,0
19,138,0.92,-73,96,0.11,16,-48,0
19,139,0.75,72,-38,0.45,60,-8,0
19,140,0.24,-25,36,0.48,-28,67,1
19,141,0.79,-70,98,0.65,-85,93,0
19,142,0.14,-92,76,0.94,99,-96,1
19,143,0.14,93,-91,0.32,0,-76,1
19,144,0.31,-44,26,0.38,84,-41,0
19,145,0.74,56,-76,0.4,-31,92,0
19,146,0.28,-59,96,0.04,-4,63,0
19,147,0.96,17,-48,0.49,-60,84,0
19,148,0.43,-97,59,0.85,-28,83,0
19,149,0.38,-49,2,0.22,19,-18,0
19,150,0.39,76,-7,0.06,-65,37,1
19,151,0.44,71,-95,0.63,-31,4,0
19,152,0.97,31,-20,0.36,-54,99,1
19,153,0.97,-51,30,0.68,-89,46,0
19,154,0.95,-33,19,0.26,14,-75,1
19,155,0.5,98,-24,0.14,-76,46,1
19,156,0.39,-70,19,0.3,8,-37,0
19,157,0,0,-55,0.79,-64,23,0
19,158,0.87,-78,45,0.88,-69,83,0
19,159,0.86,-39,83,0.8,8,-88,1
19,160,0.07,-55,95,0.48,-13,99,0
19,161,0.39,10,-72,0.64,-72,32,0
19,162,0.55,89,-52,0.76,86,-75,0
19,163,0.7,55,-76,0.08,-56,26,0
19,164,0.27,25,-61,0.34,-82,3,1
19,165,0.56,85,-22,0.22,-70,66,1
19,166,0.58,-44,43,0.83,1,-70,1
19,167,0.4,-1,13,0.59,44,-50,1
19,168,0.88,-90,88,0.8,-86,14,1
19,169,0.91,-33,28,0.27,9,-67,1
19,170,0.89,-31,27,0.36,26,-48,1
19,171,0.3,98,-70,0.48,51,-99,1
19,172,0.59,-100,81,0.47,-73,15,0
19,173,0.45,-55,72,0.59,37,-34,0
19,174,0.61,96,-67,0.5,71,-26,0
19,175,0.99,67,-3,0.68,74,-2,1
19,176,0.74,77,-23,0.67,75,-7,0
19,177,0.13,-13,27,0.34,-18,70,0
19,178,0.93,75,-90,0.87,96,-89,0
19,179,0.27,1,-85,0.18,26,-51,0
19,180,0.73,85,-22,0.25,-100,76,1
20,1,0.29,88,78,0.29,53,91,1
20,2,0.82,26,34,0.49,18,31,1
20,3,0.59,31,63,0.89,92,20,0
20,4,0.07,51,35,0.6,9,89,0
20,5,0.48,13,70,0.18,72,60,0
20,6,0.63,41,18,0.98,56,8,0
20,7,0.17,70,65,0.35,100,50,0
20,8,0.98,76,37,0.82,49,50,1
20,9,0.37,26,64,0.89,19,81,1
20,10,0.19,43,5,0.14,91,6,0
20,11,0.91,43,96,0.66,48,38,1
20,12,0.33,69,56,0.4,89,37,1
20,13,0.99,24,53,0.71,17,77,0
20,14,0.24,47,27,0.88,45,29,0
20,15,0.09,56,19,0.76,13,90,0
20,16,0.88,72,29,0.39,67,63,0
20,17,0.61,37,50,0.6,6,45,1
20,18,0.9,76,69,0.66,19,79,1
20,19,0.69,57,40,0.07,39,74,0
20,20,0.01,53,99,0.83,87,61,1
20,21,0.12,52,73,0.98,92,19,1
20,22,0.38,40,55,0.14,26,96,0
20,23,0.16,66,23,0.79,15,29,1
20,24,0.31,100,48,0.58,100,1,1
20,25,0.05,60,76,0.84,95,17,1
20,26,0.62,1,83,0.41,37,24,0
20,27,0.8,54,21,0.49,98,3,0
20,28,0.34,24,59,0.42,47,64,0
20,29,0.19,30,97,0.14,85,82,1
20,30,0.74,62,0,0.44,23,31,1
20,31,0.99,31,68,0.04,32,47,1
20,32,0.76,37,5,0.18,12,28,1
20,33,0.74,65,6,0.64,93,35,0
20,34,0.08,82,72,0.27,47,77,1
20,35,0.88,79,82,0.2,57,94,1
20,36,0.56,63,21,1,36,0,1
20,37,0.93,86,27,0.8,87,18,1
20,38,0.61,68,39,0.6,77,48,0
20,39,0.68,41,65,0.85,100,2,1
20,40,0,0,46,0.36,52,36,1
20,41,0.91,80,19,0.64,37,65,1
20,42,0.73,75,34,0.9,56,82,0
20,43,0.87,77,72,0.26,67,100,0
20,44,0.92,63,5,0.63,43,53,0
20,45,0.05,56,72,0.95,68,95,1
20,46,0.25,84,43,0.43,7,97,1
20,47,0.78,32,99,0.32,39,56,1
20,48,0.09,83,67,0.48,77,6,1
20,49,0.08,54,31,0.15,44,29,1
20,50,0.04,39,28,0.39,53,20,0
20,51,0.44,14,72,0.21,9,31,1
20,52,0.31,39,51,0.84,16,91,1
20,53,0.1,45,14,0.14,25,27,1
20,54,0.51,44,38,0.38,20,86,0
20,55,0.33,85,60,0.24,98,26,1
20,56,0.68,30,67,0.59,7,59,1
20,57,0.49,15,50,0.94,64,14,0
20,58,0.52,68,90,0.19,1,87,1
20,59,0.63,65,74,0.47,7,85,1
20,60,0.28,7,74,0.71,55,63,0
20,61,0.33,-23,-29,0.43,-67,-28,1
20,62,0.76,-3,-92,0.62,-14,-83,0
20,63,0.82,-40,-90,0.17,-46,-64,0
20,64,0.3,-89,-72,0.96,-96,-37,1
20,65,0.13,-51,-56,0.93,-47,-70,1
20,66,0.96,-61,-56,0.34,-7,-63,0
20,67,0.44,-59,0,0.43,-80,-24,1
20,68,0.25,-94,-37,0.83,-49,-11,0
20,69,0.16,-15,-67,0.72,-56,-83,1
20,70,0.51,-26,-76,0.77,-48,-34,0
20,71,0.49,-1,-54,0.77,-33,-30,0
20,72,0.73,-49,-75,0.17,-2,-100,1
20,73,0.6,-46,-21,0.42,-99,-37,1
20,74,0.29,-67,-28,0.05,-46,-44,1
20,75,0.56,-4,-80,0.04,-46,-58,0
20,76,0.77,-77,-62,0.71,-94,-51,1
20,77,0.38,-22,-15,0.38,-4,-36,1
20,78,0.56,-6,-59,0.64,-27,-83,1
20,79,0.37,-91,-33,0.49,-41,-61,0
20,80,0.61,-73,-58,0.44,-83,-8,0
